OTUID	FR.026	FR.027	FR.030	FR.039	FR.040	FR.051	FR.052	FR.053	FR.054	FR.060	FR.105	FR.110	FR.113	FR.115	FR.116	FR.125	FR.129	FR.132	FR.139	FR.142	FR.152	FR.156	FR.161	FR.162	FR.166	FR.169	FR.170	FR.173	FR.187	FR.191	FR.194	FR.196	FR.198	FR.200	FR.208	FR.211	FR.212	FR.213	FR.214	FR.215	FR.218	FR.221	FR.223	FR.229	FR.241	FR.276	FR.281	FR.294	FR.298	FR.302	FR.305	FR.312	FR.316	FR.328	FR.344	FR.349	FR.390	FR.393	FR.399	FR.400	FR.414	FR.419	FR.430	FR.449	FR.450	FR.451	FR.459	FR.460	FR.473	FR.474	FR.496	FR.500	FR.503	FR.505	FR.506	FR.507	FR.510	FR.539	FR.542	FR.548	FR.551	FR.552	FR.558	FR.568	FR.596	FR.606	FR.617	FR.626	FR.628	FR.643	FR.654	FR.664	FR.666	FR.667	FR.672	FR.682	FR.684	FR.696	FR.716	FR.719	FR.721	FR.722	FR.723	FR.726	FR.728	FR.730	FR.734	FR.751	FR.759	FR.767	FR.768	FR.770	FR.772	FR.780	FR.783	FR.788	FR.790	FR.792	FR.812	FR.817	FR.820	FR.824	FR.825	FR.826	FR.827	FR.828	FR.829	FR.830	FR.835	Domain	Phylum	Class	Order	Family	Genus	Species
691816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	5	11	0	0	9	0	59	0	7	0	15	0	0	0	0	0	0	27	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	2	0	0	8	24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	23	0	0	28	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides rodentium
376805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides salanitronis
1144578	0	0	0	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	18	34	0	0	0	27	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides sp. CannelCatfish9
46506	59	40	0	17	0	12	102	9	0	94	0	5	0	0	25	0	0	0	2	0	0	45	0	91	0	5	0	9	58	0	0	2003	13	0	0	217	0	0	8539	0	0	0	0	128	0	30	152	0	0	0	0	458	0	48	147	0	0	0	0	134	58	0	6	146	0	0	255	0	0	0	41	110	0	155	0	0	16	0	0	130	25	0	21	0	0	0	4	104	0	39	0	9	0	151	94	0	155	0	0	85	0	0	35	0	0	0	0	0	0	0	27	15	139	402	0	0	1219	0	0	0	11	0	0	1845	0	0	0	48	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides stercoris
818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	50	0	14	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	47	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	28	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides thetaiotaomicron
820	280	1994	505	149	1168	244	525	206	4343	1712	1458	3356	170	0	608	0	11	1303	147	0	55	129	0	398	2390	531	1279	256	101	28	4907	2109	1030	181	10050	4301	8233	13307	5439	0	18750	5762	6445	4206	11275	368	23281	178	1254	256	52	817	897	18323	9380	0	412	4733	255	675	870	787	0	7710	0	1629	2292	672	1415	11357	3719	2184	1714	4911	1542	1754	433	1347	5029	2133	591	5464	54	42	898	1167	0	120	86	774	601	255	46	1347	271	4121	834	0	15959	5022	40	65	766	1296	280	1188	3023	703	290	15259	70	8960	277	483	667	3764	7043	4810	371	2768	152	0	2529	719	5959	6378	185	667	247	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides uniformis
821	0	4	0	0	6	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	2	0	1	0	0	4	3	3	0	0	1	2	1	0	0	0	0	0	1	1	0	0	12	2	2	0	0	0	2	0	3	0	8	0	4	0	0	2	0	9	4	0	0	1	0	0	0	1	0	1	0	0	0	0	0	4	0	0	0	2	1	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides vulgatus
371601	118	340	0	19	607	43	161	207	13	1156	332	335	0	0	29	0	10	22	38	0	0	0	0	45	1192	0	145	31	72	0	269	200	122	0	30658	1926	391	3369	1132	245	1512	857	3304	135	0	0	771	0	0	18	41	483	84	74	1901	226	0	2179	110	130	55	0	104	37	0	76	221	0	413	210	1552	273	0	452	0	0	40	0	127	69	93	65	258	21	44	42	0	151	0	76	229	0	0	0	107	6670	0	0	582	125	14781	83	459	150	163	0	408	0	0	326	0	1610	0	0	0	80	0	978	231	65	22	0	50	2856	2074	284	29	1025	47	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides xylanisolvens
162156	0	24	0	0	6	0	0	0	0	17	7	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	67	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	328	0	42	0	0	0	25	0	70	37	20	0	35	21	0	0	0	0	0	0	0	61	64	0	0	30	0	24	0	0	0	0	0	56	0	0	93	0	0	61	0	0	0	0	0	0	0	0	0	147	0	141	0	0	0	0	0	0	49	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__uncultured Bacteroides sp.
194843	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	1095	0	0	0	0	29	0	84	0	0	0	21	0	28	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	s__uncultured Bacteroidales bacterium	NA	NA
171551	42	758	140	148	186	45	71	68	58	220	316	183	27	0	643	0	18	409	540	0	20	35	0	66	51	24	378	16	280	0	672	750	2534	145	454	1543	1487	1861	2298	7	564	2317	2282	421	317	76	2183	101	17	187	0	204	129	1107	2340	113	32	965	272	484	478	474	11	839	2122	1980	1012	699	716	273	191	383	363	2139	1393	143	287	402	214	868	663	670	95	24	139	106	0	97	24	383	1381	109	9	79	157	296	476	0	332	438	762	248	3978	130	112	78	2661	85	43	2886	344	721	396	496	490	403	484	333	1877	21	33	63	557	936	457	936	214	114	58	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	NA	NA
397864	5	31	58	30	31	0	6	1	13	4	32	78	33	0	30	0	8	157	0	0	0	22	0	34	8	24	201	0	96	0	254	98	47	22	0	782	2240	212	43	0	0	0	138	103	791	58	636	45	0	24	0	160	0	688	325	42	0	0	153	346	108	55	0	29	0	180	86	28	0	34	75	150	161	0	37	0	102	300	45	0	46	150	0	0	0	0	0	124	0	45	694	0	0	0	22	0	31	0	274	525	0	0	693	0	0	22	868	0	0	1997	0	42	0	578	58	120	94	56	46	0	0	0	0	121	233	922	24	0	65	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Barnesiella	NA
487174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Barnesiella	s__Barnesiella intestinihominis
397865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Barnesiella	s__Barnesiella viscericola
1348911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Coprobacter	NA
1099853	0	0	116	34	0	8	0	0	62	15	0	22	0	0	0	0	0	66	0	0	0	0	0	0	67	131	36	0	0	0	0	132	0	65	0	0	0	764	110	0	0	182	0	0	185	0	329	0	0	125	0	261	0	185	378	0	0	0	0	0	30	0	0	24	592	90	927	278	0	0	79	0	0	0	153	0	0	0	0	0	0	21	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	124	353	0	0	183	0	0	107	0	0	0	0	0	0	57	196	0	0	0	0	0	0	0	0	123	33	0	0	0	20	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Coprobacter	s__Coprobacter fastidiosus
156973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Dysgonomonas	NA
375288	116	158	204	793	203	130	732	298	1137	742	173	190	28	8	65	0	14	214	231	0	10	176	0	131	798	53	407	95	110	0	1192	1037	3990	299	6324	781	404	711	184	13	2450	1568	6517	1668	1344	22	3825	101	65	1028	0	561	118	497	4423	101	374	819	164	148	818	1489	29	647	2395	378	2975	284	0	344	173	723	3957	2976	5095	318	125	1103	18	536	216	276	0	8	1092	191	0	135	31	87	863	15	47	280	171	4388	148	0	0	142	2213	48	2161	3	60	24	166	47	6	16858	170	1612	217	617	142	655	15	90	189	179	25	40	0	528	849	1169	324	124	2	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Parabacteroides	NA
823	0	115	0	1	53	42	0	0	0	771	9	123	0	0	0	0	0	0	29	0	0	0	0	7	84	25	75	0	3	0	432	0	713	0	8	1009	1225	76	0	0	1322	1515	10	1	6	0	1175	0	0	0	0	0	0	0	49	0	48	138	22	65	0	2	0	1	765	0	5	0	0	208	0	0	26	7	2	1	32	0	0	0	0	0	0	0	164	113	0	51	0	88	0	0	0	59	0	3	0	0	0	0	0	0	599	0	0	0	110	1	0	96	1	1524	0	3	35	278	0	20	39	79	0	0	0	1	234	9	0	32	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Parabacteroides	s__Parabacteroides distasonis
1217282	0	0	0	0	0	0	50	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	23	0	0	0	0	134	0	0	0	0	0	0	38	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Parabacteroides	s__Parabacteroides faecis
328812	0	0	111	0	24	0	11	0	0	188	33	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	52	6	0	0	0	0	2116	0	0	0	179	174	0	0	0	545	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	118	31	73	0	0	0	36	0	0	0	0	0	194	0	0	0	0	29	0	0	84	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	198	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	74	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Parabacteroides	s__Parabacteroides goldsteinii
387661	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Parabacteroides	s__Parabacteroides johnsonii
46503	65	248	1182	234	622	82	0	34	0	321	364	187	211	0	568	0	8	244	69	0	0	31	0	0	0	59	0	51	370	0	0	5052	0	0	220	0	2959	1787	2640	49	900	0	937	509	12869	90	219	36	0	249	0	295	200	492	1620	63	0	0	0	321	988	164	70	1348	0	1313	1837	545	0	1909	2966	0	1513	745	1205	168	200	4231	2251	282	2915	116	0	78	0	0	0	54	0	244	0	64	0	242	972	0	308	0	0	1641	0	535	176	449	0	0	1514	63	22	413	1096	674	1465	822	1217	3388	914	893	432	719	0	325	0	822	0	1801	232	0	158	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Parabacteroides	s__Parabacteroides merdae
836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2619	0	0	0	0	0	0	129	0	0	134	0	205	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	11	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1782	0	0	0	48	0	0	85	0	0	0	0	0	70	0	0	187	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	NA
322095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	110	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	s__Porphyromonas somerae
171552	8369	877	78	329	78	3430	2102	180	20	13416	28	508	5724	0	1030	12	171	14098	1580	11	315	86	11	0	338	75	896	1331	186	0	0	0	3821	41	0	56	102	0	133	91	80917	110	9877	0	62	108	2652	21082	21	34	19	604	6078	811	7748	19527	33	56	426	243	25698	5386	1235	2030	16	169	4127	469	13502	2489	671	0	18848	1160	24220	0	30927	1346	3987	3448	11985	2663	0	877	1174	22	0	10117	231	49	96	0	21	98	6867	6188	43	34	24	0	29	5350	54	43	0	33	3509	185	198	63	279	545	67	10911	16561	148	401	347	10852	0	0	35	0	16157	20	85	24779	0	5916	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	NA	NA
1283313	7716	0	0	207	0	8	2861	2307	0	0	0	8	0	0	62	0	0	24	467	0	0	0	0	0	0	0	29	0	0	0	0	0	1841	0	0	0	0	0	124	0	253	0	65	0	0	0	28	31	0	0	0	0	0	0	0	29	0	0	0	0	15927	115	0	70	0	0	8237	0	0	0	257	0	0	0	39	0	48	73	0	418	0	1323	0	0	0	0	0	7953	0	0	0	0	0	0	107	30	0	0	0	0	0	0	0	0	0	0	30	523	47	101	0	0	58	0	6005	0	0	2890	286	0	0	0	0	0	0	0	5647	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Alloprevotella	NA
671218	0	0	0	12	0	0	0	12	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	2184	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Alloprevotella	s__Alloprevotella rava
1577228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Alloprevotella	s__Alloprevotella sp. feline oral taxon 114
76122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Alloprevotella	s__Alloprevotella tannerae
370804	225	45	0	20	0	56	0	0	0	106	0	128	56	0	744	0	0	63	1360	0	8	0	0	0	0	0	0	0	218	0	0	0	0	162	0	0	645	0	6928	0	255	0	3686	0	0	93	592	1110	0	0	0	128	0	0	618	62655	0	0	0	0	1165	106	24	0	0	0	346	0	0	76	0	0	0	813	179	0	45	0	0	182	0	181	0	0	31	0	0	481	0	329	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	32	0	0	213	189	0	316	301	88	0	0	0	0	81	0	0	938	0	48	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	s__uncultured Prevotellaceae bacterium	NA
577309	0	26	0	23	80	5	0	0	0	0	24	0	0	0	3	0	3	0	0	0	0	5	0	0	0	4	0	0	22	0	0	0	58	0	0	0	0	0	0	0	0	1	90	0	0	0	12	16	0	12	0	25	7	0	0	5	0	0	0	61	44	20	0	0	0	23	0	0	36	13	0	0	237	10	34	0	0	14	0	2	18	0	0	0	0	0	0	28	0	0	0	0	0	0	4	225	23	0	0	0	0	0	7	0	0	0	0	0	0	1	1	12	2	195	2	12	0	0	0	0	0	0	0	0	0	0	14	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Paraprevotella	NA
454154	0	942	0	640	1875	609	0	0	0	0	563	0	0	0	208	0	28	24	40	0	0	133	0	0	0	175	0	0	315	0	0	0	2536	0	0	0	0	0	0	0	0	1379	0	0	0	173	2069	647	0	571	0	2850	175	4925	0	276	0	0	0	0	1889	492	35	673	0	2915	162	0	0	428	0	0	315	195	1083	0	0	602	0	2146	820	0	0	0	0	0	0	1006	0	0	0	0	0	0	214	8154	577	0	0	0	0	0	385	0	0	0	0	0	0	386	164	361	26	1632	395	530	0	0	0	0	0	0	0	0	0	0	677	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Paraprevotella	s__Paraprevotella clara
454155	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	721	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Paraprevotella	s__Paraprevotella xylaniphila
838	263	6	8	21	0	28	89	0	0	122	0	9	17	0	8	0	0	17	80	0	0	2	0	0	3	3	9	3	33	0	0	0	0	0	0	0	0	0	65	0	380	0	81	0	0	0	4	1240	0	0	0	40	65	0	71	338	0	0	12	47	596	242	7	157	27	0	51	0	14	220	0	0	8	10	1388	0	63	0	89	29	7	121	0	28	9	0	0	399	22	0	0	0	0	0	94	57	0	0	0	0	0	770	0	0	0	0	16	6	0	0	0	110	6	9	135	824	0	0	1181	0	0	0	0	41	0	526	108	0	478	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	NA
159272	0	73	0	0	0	56	0	0	0	98	0	48	12	0	0	0	0	134	0	0	32	0	0	0	22	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	1116	0	949	0	0	0	0	53	0	0	0	0	0	0	191	31	0	0	0	0	0	144	22	33	0	0	62	0	345	0	0	0	1625	0	0	0	247	0	29	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	153	0	0	0	0	0	0	51	0	0	0	0	107	0	0	0	0	0	0	951	0	0	0	0	0	0	0	0	0	126	0	0	113	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__uncultured Prevotella sp.
28125	72	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__Prevotella bivia
77095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__Prevotella bryantii
28126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__Prevotella buccae
